iteration,a,b,c,d,e,f
0,speaker_optimality,,-0.6878394067072633,-3.497961978237752
1,speaker_optimality,,-0.6878394067072633,-3.497961978237752
2,speaker_optimality,,-0.6878394067072633,-3.497961978237752
3,speaker_optimality,,-0.6878394067072633,-3.661202464349805
4,speaker_optimality,,-0.6878394067072633,-3.661202464349805
5,speaker_optimality,,-0.059694114298201595,-2.8062433946452403
6,speaker_optimality,,-0.059694114298201595,-2.705110355004546
7,speaker_optimality,,-0.059694114298201595,-2.705110355004546
8,speaker_optimality,,0.9340975264308907,-2.8206647200407393
9,speaker_optimality,,0.9340975264308907,-2.712550710693539
